timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
81359,38.0,32.2,31.2,1.71,-11.42,-7.79,-2.16,4.95,-1.91, swing-hit
81372,26.7,39.7,26.0,2.11,-11.42,-9.9,-1.23,5.49,-1.23, swing-hit
81385,21.0,39.7,21.0,2.6,-11.27,-12.69,-0.29,5.63,-0.64, swing-hit
81398,8.6,39.7,12.1,2.99,-10.93,-19.65,2.5,6.96,0.05, swing-hit
81411,-11.2,39.7,5.5,2.89,-10.0,-24.4,4.02,7.45,0.44, swing-hit
81423,-21.7,39.7,4.3,2.65,-8.53,-29.6,5.54,7.4,0.49, swing-hit
81436,-39.1,39.7,-0.3,2.35,-6.66,-35.18,6.57,7.25,0.59, swing-hit
81448,-39.1,39.7,-0.1,0.2,-3.19,-46.35,7.89,7.84,0.29, swing-hit
81462,-39.1,39.7,2.5,-0.88,-0.49,-52.04,7.59,7.35,0.2, swing-hit
81475,-39.1,39.7,4.8,-0.78,4.21,-58.65,4.61,6.61,0.29, swing-hit
81488,-39.1,39.7,1.7,0.73,10.93,-61.84,-7.99,-35.72,13.28, swing-hit
81501,13.7,-20.6,-11.3,2.55,73.35,-5.73,10.14,32.78,-3.63, swing-hit
81515,-17.8,13.0,-28.7,-0.49,-23.37,-8.38,5.44,40.03,1.37, swing-hit
81528,-21.5,11.1,20.9,-8.77,-47.24,-5.19,-1.08,-4.46,2.01, swing-hit
81542,-0.7,7.3,8.5,11.42,19.55,-4.9,-1.96,-3.48,4.31, swing-hit
81555,20.9,10.6,2.7,2.45,4.17,-4.02,-1.47,7.64,-1.62, swing-hit
81569,26.7,10.0,-2.6,-8.53,-5.05,-3.48,-1.32,4.95,0.05, swing-hit
81582,19.4,14.3,-10.9,-4.26,5.54,-1.81,0.2,2.35,3.04, swing-hit
81595,10.3,17.7,-9.8,3.97,3.87,-2.01,0.64,2.3,1.71, swing-hit
81608,3.8,26.8,-5.7,-2.4,1.03,-1.67,0.0,2.99,-0.59, swing-hit
81620,0.8,23.8,1.1,-4.61,1.81,-1.37,-0.1,1.86,-0.88, swing-hit
81634,-0.2,17.8,3.1,0.64,3.63,-1.32,0.15,0.69,-0.05, swing-hit
81646,-0.5,5.0,4.0,-0.69,2.11,-1.13,0.54,0.05,-0.05, swing-hit
81659,-1.7,-0.3,2.9,-2.21,1.62,-1.23,0.44,-0.1,-0.69, swing-hit
81672,-4.3,-7.7,1.5,-1.67,2.06,-1.32,0.29,-0.49,-0.93, swing-hit
81685,-3.9,-8.6,2.3,-0.29,1.13,-1.42,0.39,-1.18,-0.49, swing-hit
81697,-3.3,-9.3,3.7,-0.83,0.39,-1.62,0.78,-1.08,-0.15, swing-hit
81710,-6.8,-15.5,2.2,-0.98,0.2,-1.57,1.03,-0.93,-0.15, swing-hit
81723,-8.2,-18.5,0.2,-0.34,-0.05,-1.47,1.18,-0.93,0.0, swing-hit
81735,-10.7,-19.1,-1.5,0.39,-1.03,-1.91,0.93,-1.42,0.44, swing-hit
81747,-10.3,-15.5,-5.0,0.39,-1.42,-1.91,1.08,-1.37,0.29, swing-hit
81761,-8.6,-16.7,-6.7,0.54,-1.81,-1.67,1.13,-1.37,0.2, swing-hit
81774,-10.0,-15.5,-4.8,0.83,-2.21,-1.62,1.08,-1.13,-0.29, swing-hit
81787,-10.3,-13.7,-2.6,0.78,-2.45,-1.71,0.69,-1.08,-0.29, swing-hit
81800,-8.0,-14.9,0.4,0.73,-2.4,-1.71,0.59,-0.88,-0.29, swing-hit
81812,-4.5,-12.6,1.7,0.59,-2.3,-1.86,0.24,-0.73,-0.49, swing-hit
81826,-2.5,-11.5,2.6,0.73,-2.21,-1.81,0.1,-0.73,-0.54, unclassified
