timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
75988,-9.0,-2.1,-0.3,0.2,0.44,1.03,1.18,0.1,0.0, swing-hit
76001,-9.1,-2.1,-0.5,0.2,0.44,1.03,1.13,0.05,0.0, swing-hit
76013,-9.1,-2.6,-0.5,0.15,0.44,1.03,1.13,0.0,-0.05, swing-hit
76026,-9.3,-3.1,-0.1,0.15,0.44,1.08,1.18,-0.05,0.0, swing-hit
76039,-9.4,-4.0,0.2,0.2,0.54,0.98,1.18,-0.29,-0.1, swing-hit
76052,-9.5,-4.9,0.4,0.2,0.54,0.93,1.08,-0.54,-0.24, swing-hit
76064,-9.3,-5.8,0.7,0.24,0.59,1.03,1.13,-0.59,-0.29, swing-hit
76077,-9.8,-10.6,1.5,0.15,0.49,1.13,1.18,-0.59,-0.44, swing-hit
76091,-10.4,-10.7,1.8,0.24,0.15,1.03,1.18,-1.03,-0.49, swing-hit
76103,-10.5,-10.7,2.2,0.29,0.0,0.98,1.13,-1.32,-0.54, swing-hit
76116,-9.9,-16.1,2.6,0.34,-0.49,0.93,1.18,-1.71,-0.73, swing-hit
76130,-10.3,-18.5,3.9,0.44,-1.71,1.13,1.23,-2.3,-1.18, swing-hit
76143,-10.8,-21.1,5.8,0.49,-2.21,0.78,0.98,-2.5,-1.32, swing-hit
76156,-10.3,-29.1,8.6,0.44,-2.6,0.39,0.59,-2.89,-1.62, swing-hit
76169,-7.1,-31.9,10.5,0.59,-3.23,-0.1,-0.34,-2.89,-1.81, swing-hit
76183,-0.8,-31.2,15.3,1.13,-4.7,-1.27,-0.93,-2.7,-1.67, swing-hit
76195,8.8,-30.0,12.3,1.37,-5.49,-1.57,-1.37,-2.45,-1.57, swing-hit
76209,12.3,-28.2,12.3,1.37,-6.37,-1.76,-1.91,-1.52,-2.35, swing-hit
76222,16.5,-23.3,14.5,1.18,-8.09,-2.35,-2.21,-0.83,-2.74, swing-hit
76235,20.4,-16.4,23.4,1.27,-8.97,-2.79,-2.3,-0.05,-2.94, swing-hit
76248,22.4,-6.4,27.3,1.71,-9.75,-3.38,-2.55,1.67,-2.55, swing-hit
76261,23.9,0.2,29.4,2.35,-10.58,-4.46,-2.3,2.79,-1.86, swing-hit
76274,25.3,7.4,27.4,3.53,-12.15,-7.06,-1.76,3.53,-1.08, swing-hit
76286,19.4,29.7,13.0,4.02,-12.59,-9.06,-0.93,5.1,0.78, swing-hit
76300,14.5,36.2,7.1,4.46,-12.45,-11.76,1.37,5.05,1.71, swing-hit
76312,7.6,39.7,0.5,4.56,-11.56,-14.75,2.84,5.49,2.25, swing-hit
76325,-19.4,39.7,-18.0,2.65,-9.11,-23.18,4.07,6.22,2.4, swing-hit
76339,-27.7,39.7,-20.0,0.93,-7.94,-29.4,4.8,10.29,0.15, swing-hit
76351,-34.5,39.7,-17.0,-1.08,-6.22,-37.83,3.92,11.22,-2.35, swing-hit
76364,-35.7,39.7,30.1,-2.99,-1.13,-51.6,1.91,6.81,-4.12, swing-hit
76377,-33.7,39.7,39.4,-20.73,16.07,-22.49,4.21,46.55,-6.08, swing-hit
76391,30.0,13.7,27.9,22.74,38.12,-0.59,3.72,20.24,-2.65, swing-hit
76404,-28.0,1.1,1.5,16.51,58.06,-7.84,-2.01,-13.87,10.29, swing-hit
76417,15.9,0.4,-3.7,-13.18,-26.31,-3.63,-2.01,9.95,0.1, swing-hit
76431,-8.8,-1.4,-7.0,4.46,2.89,-5.29,-4.31,6.76,-3.48, swing-hit
76444,16.2,-0.7,-8.7,13.28,11.22,-3.77,-2.25,2.11,-0.29, swing-hit
76456,21.3,14.0,-2.7,1.57,5.73,-2.84,0.0,2.21,3.97, swing-hit
76471,19.6,19.8,0.4,-0.39,2.89,-2.6,-0.49,2.74,1.27, swing-hit
76484,12.5,19.6,1.6,6.76,4.02,-2.94,-0.88,2.35,-0.24, swing-hit
76496,6.6,18.3,-4.5,4.07,3.77,-2.55,0.44,0.83,1.86, swing-hit
76509,1.2,7.4,-8.1,-1.52,3.58,-3.09,0.44,0.29,1.47, swing-hit
76523,0.6,2.2,-10.1,1.23,3.63,-3.58,0.05,0.05,-0.24, swing-hit
76535,0.5,-8.1,-1.6,1.42,2.7,-3.77,-0.15,0.0,-2.01, swing-hit
76548,-0.5,-9.5,3.8,-0.98,1.37,-3.97,0.15,-0.64,-1.67, swing-hit
76561,-2.5,-9.2,9.4,-0.59,0.49,-3.77,0.54,-0.93,-1.52, swing-hit
76573,-4.1,-8.2,16.5,0.88,-0.24,-3.53,0.88,-1.03,-1.42, swing-hit
76587,-9.1,-8.6,16.2,0.78,-1.67,-3.48,1.18,-0.34,-0.69, swing-hit
76599,-10.8,-11.4,6.8,0.24,-2.74,-3.14,1.42,-0.29,-0.34, swing-hit
76612,-11.9,-11.4,3.1,1.47,-2.94,-2.35,1.47,-0.44,-0.15, swing-hit
76624,-13.8,-6.6,1.3,1.62,-3.23,-2.11,1.37,-0.29,-0.05, swing-hit
76638,-11.5,-4.9,-0.9,1.18,-3.38,-2.01,0.88,-0.49,-0.34, swing-hit
76650,-8.9,-6.4,-0.1,1.03,-3.58,-1.62,0.88,-0.2,-0.2, swing-hit
76663,-8.0,-7.6,1.0,1.37,-4.17,-0.93,0.88,-0.1,-0.1, swing-hit
76676,-7.1,-4.6,0.5,1.18,-4.17,-0.69,0.73,0.0,-0.24, swing-hit
76689,-6.5,-4.4,0.6,0.98,-3.63,-0.39,0.54,-0.29,-0.29, swing-hit
76702,-5.8,-4.0,1.2,0.88,-2.99,-0.39,0.39,-0.49,-0.24, swing-hit
76715,-2.2,-8.3,1.2,0.88,-2.21,-0.29,0.24,-0.44,-0.49, swing-hit
