timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
24004,-9.8,1.0,-0.4,0.24,0.49,1.13,1.27,0.34,0.0, ready
24017,-9.8,0.9,-0.5,0.24,0.54,1.03,1.27,0.34,0.0, ready
24030,-9.6,0.7,-0.6,0.24,0.54,1.13,1.27,0.34,0.0, ready
24043,-9.6,0.6,-0.5,0.2,0.49,1.08,1.23,0.34,0.0, ready
24055,-9.5,0.7,-0.3,0.2,0.49,1.03,1.27,0.34,-0.05, ready
24068,-9.7,0.8,-0.3,0.24,0.49,1.13,1.27,0.39,0.0, ready
24080,-9.8,1.0,-0.3,0.2,0.49,1.08,1.23,0.44,-0.05, ready
24093,-9.9,1.1,-0.3,0.24,0.54,1.13,1.27,0.39,-0.05, ready
24105,-9.8,1.1,-0.3,0.2,0.49,1.13,1.23,0.39,0.0, ready
24118,-9.7,0.9,-0.1,0.2,0.54,1.03,1.23,0.39,-0.05, ready
24131,-9.6,0.8,-0.1,0.2,0.49,1.08,1.23,0.34,-0.1, ready
24143,-9.5,0.7,0.0,0.24,0.59,1.03,1.27,0.39,-0.15, ready
24156,-9.5,0.6,0.0,0.2,0.49,1.08,1.27,0.34,0.0, ready
24168,-9.7,1.0,-0.2,0.29,0.44,1.08,1.23,0.39,0.0, ready
24181,-9.7,1.0,-0.3,0.2,0.49,1.03,1.23,0.44,-0.05, ready
24194,-9.7,0.9,-0.4,0.24,0.49,1.08,1.27,0.34,0.0, ready
24206,-9.7,0.9,-0.3,0.15,0.54,1.03,1.23,0.39,-0.1, ready
24218,-9.6,1.0,-0.2,0.2,0.54,1.08,1.27,0.39,0.0, ready
24231,-9.6,1.0,-0.2,0.15,0.49,1.13,1.23,0.39,0.05, ready
24244,-9.6,1.1,-0.3,0.2,0.54,1.13,1.23,0.39,0.05, ready
24256,-9.7,1.1,-0.3,0.2,0.49,1.18,1.32,0.34,0.0, ready
24269,-9.7,1.0,-0.4,0.2,0.44,1.08,1.23,0.34,0.0, ready
24282,-9.6,1.0,-0.3,0.2,0.54,1.08,1.18,0.34,0.0, ready
24294,-9.5,0.8,-0.1,0.1,0.54,1.08,1.23,0.39,-0.05, ready
24307,-9.5,1.0,-0.2,0.15,0.54,1.18,1.27,0.34,0.0, ready
24320,-9.5,0.9,-0.3,0.2,0.44,1.13,1.27,0.39,0.0, ready
24333,-9.6,1.1,-0.3,0.15,0.49,1.08,1.27,0.44,0.0, ready
24346,-9.6,1.2,-0.3,0.15,0.59,1.03,1.27,0.39,-0.05, ready
24358,-9.6,1.1,-0.3,0.15,0.54,1.13,1.23,0.44,0.0, ready
24371,-9.6,1.1,-0.4,0.15,0.59,1.08,1.18,0.34,-0.05, ready
