timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
12924,8.6,4.0,-1.1,0.1,0.88,-0.73,-0.49,0.78,0.1, idle
12937,8.7,4.0,-1.2,0.1,0.93,-0.73,-0.54,0.78,0.1, idle
12949,8.9,3.9,-1.2,0.15,0.83,-0.73,-0.54,0.78,0.15, idle
12962,9.0,3.9,-1.2,0.15,0.78,-0.78,-0.54,0.78,0.05, idle
12975,9.0,4.1,-1.0,0.1,0.78,-0.78,-0.64,0.88,0.05, idle
12988,9.1,4.3,-0.8,0.15,0.78,-0.78,-0.49,0.83,0.1, idle
13000,9.1,4.3,-0.7,0.1,0.78,-0.78,-0.49,0.88,0.1, idle
13014,9.0,4.4,-0.7,0.1,0.78,-0.83,-0.59,0.88,0.1, idle
13027,9.0,4.4,-0.7,0.1,0.83,-0.83,-0.54,0.83,0.1, idle
13039,8.9,4.2,-0.8,0.15,0.73,-0.73,-0.54,0.88,0.1, idle
13051,9.0,4.1,-0.9,0.15,0.83,-0.78,-0.54,0.83,0.1, idle
13066,9.1,4.0,-0.9,0.1,0.78,-0.73,-0.64,0.88,0.1, idle
13078,9.2,4.0,-0.9,0.15,0.83,-0.73,-0.54,0.88,0.05, idle
13090,9.1,3.8,-0.8,0.15,0.83,-0.73,-0.54,0.73,0.1, idle
13105,9.0,3.7,-0.7,0.24,0.88,-0.83,-0.49,0.78,0.05, idle
13118,9.1,3.7,-0.7,0.2,0.88,-0.73,-0.54,0.83,0.1, idle
13130,9.0,3.5,-0.8,0.15,0.93,-0.78,-0.59,0.73,0.1, idle
13144,9.0,3.4,-0.9,0.2,0.93,-0.73,-0.59,0.69,0.1, idle
13157,8.9,3.4,-1.0,0.15,0.93,-0.88,-0.59,0.78,0.1, idle
13170,9.2,3.3,-1.0,0.2,0.93,-0.78,-0.59,0.78,0.1, idle
13182,9.2,3.2,-1.0,0.2,0.98,-0.83,-0.59,0.73,0.15, idle
13196,9.1,3.2,-1.1,0.2,0.93,-0.83,-0.59,0.78,0.1, idle
13208,9.3,3.4,-1.0,0.15,0.98,-0.78,-0.59,0.73,0.1, idle
13221,9.3,3.4,-0.9,0.24,0.98,-0.83,-0.64,0.69,0.1, idle
13234,9.3,3.4,-0.9,0.15,0.98,-0.93,-0.64,0.73,0.1, idle
13247,9.4,3.4,-0.9,0.15,0.98,-0.73,-0.59,0.73,0.1, idle
13259,9.1,3.5,-0.9,0.15,0.88,-0.78,-0.54,0.73,0.15, idle
13273,9.0,3.6,-0.9,0.15,0.93,-0.83,-0.59,0.78,0.15, idle
13285,9.0,3.6,-0.9,0.15,0.88,-0.78,-0.54,0.78,0.1, idle
13297,9.2,3.7,-0.9,0.15,0.88,-0.78,-0.54,0.78,0.05, idle
13310,9.2,3.7,-0.9,0.1,0.88,-0.73,-0.59,0.78,0.1, idle
