timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
2289,-6.6,-0.9,-2.9,-0.10,0.15,0.78,0.83,0.20,0.15, unclassified
2304,-6.5,-1.0,-2.8,0.00,0.15,0.73,0.88,0.10,0.20, unclassified
2316,-6.2,-1.6,-2.6,0.00,0.20,0.78,0.83,0.10,0.15, unclassified
2328,-6.2,-1.8,-2.6,-0.05,0.15,0.64,0.78,0.10,0.15, unclassified
2341,-6.2,-1.7,-2.5,0.05,0.20,0.73,0.83,0.05,0.05, unclassified
2354,-5.7,-2.2,-1.8,0.00,0.15,0.64,0.73,0.10,0.05, unclassified
2367,-5.5,-2.7,-1.5,0.05,0.20,0.64,0.69,0.05,0.00, unclassified
2379,-5.3,-2.9,-1.3,0.00,0.29,0.59,0.73,0.05,0.00, unclassified
2393,-4.8,-2.6,-0.8,0.05,0.15,0.59,0.69,0.05,0.00, unclassified
2405,-4.7,-2.1,-0.5,0.10,0.10,0.69,0.73,0.10,-0.05, unclassified
2418,-4.7,-1.9,-0.3,0.05,0.10,0.69,0.78,0.20,-0.10, unclassified
2430,-5.5,-1.1,0.0,0.10,0.00,0.69,0.88,0.24,-0.05, unclassified
2443,-5.8,-0.8,0.0,0.05,-0.05,0.78,0.93,0.34,-0.05, unclassified
2456,-6.9,0.4,0.0,0.05,-0.10,0.88,0.98,0.34,0.00, unclassified
2468,-7.2,0.8,-0.0,0.10,-0.10,0.88,1.03,0.44,0.00, unclassified
2481,-7.5,1.1,-0.0,0.05,-0.05,0.93,1.13,0.39,0.00, unclassified
2493,-8.5,1.6,-0.0,0.05,-0.05,0.88,1.13,0.44,0.00, unclassified
2506,-8.7,1.2,-0.1,0.15,0.00,0.93,1.18,0.39,-0.05, unclassified
2519,-9.0,0.7,-0.1,0.15,0.00,0.93,1.18,0.39,0.00, unclassified
2531,-9.1,0.1,-0.4,0.15,0.05,0.93,1.13,0.44,0.00, unclassified
2543,-8.8,0.3,-0.8,0.10,0.05,0.83,1.03,0.44,0.00, unclassified
2555,-8.6,0.5,-0.6,0.15,0.05,0.93,1.08,0.34,-0.05, unclassified
2568,-8.6,0.8,-0.2,0.15,0.15,0.83,1.23,0.49,-0.05, unclassified
2581,-9.0,1.2,-0.2,0.15,0.15,0.88,1.23,0.54,-0.05, unclassified
2593,-9.6,2.5,0.0,0.15,0.10,0.93,1.23,0.54,0.00, unclassified
2606,-9.7,3.0,-0.1,0.20,0.20,0.78,1.23,0.54,-0.05, unclassified
2618,-9.8,3.0,-0.1,0.15,0.24,0.88,1.27,0.54,-0.05, unclassified
2631,-9.8,2.9,-0.2,0.20,0.20,0.93,1.37,0.59,0.05, unclassified
2643,-10.6,3.0,-0.6,0.20,0.20,0.88,1.42,0.64,0.00, unclassified
2656,-11.1,3.6,-0.7,0.24,0.20,1.03,1.47,0.78,0.05, unclassified
2668,-12.3,4.5,-0.9,0.24,0.29,1.03,1.62,0.73,0.10, unclassified
2681,-12.7,4.8,-1.1,0.24,0.29,1.08,1.67,0.73,0.10, unclassified
2694,-13.5,5.0,-1.5,0.29,0.34,1.03,1.71,0.73,0.20, unclassified
2706,-14.1,4.9,-2.3,0.34,0.44,1.08,1.76,0.73,0.15, unclassified
2719,-14.3,4.7,-2.7,0.29,0.54,1.03,1.76,0.73,0.20, unclassified
2732,-14.6,4.6,-2.9,0.29,0.69,1.08,1.81,0.73,0.15, unclassified
2744,-14.8,5.7,-2.4,0.24,0.88,0.98,1.71,0.73,0.10, unclassified
2758,-14.7,5.9,-2.2,0.24,1.03,0.93,1.62,0.73,0.15, unclassified
2770,-14.6,5.4,-2.1,0.15,1.32,0.78,1.57,0.69,0.15, unclassified
2783,-12.9,4.1,-3.2,0.24,1.52,0.73,1.47,0.73,0.20, unclassified
2796,-12.2,4.0,-3.2,0.24,1.71,0.64,1.32,0.83,0.29, unclassified
2809,-10.3,5.4,-3.5,0.24,1.91,0.54,1.13,0.93,0.44, unclassified
2823,-8.7,5.6,-4.4,0.29,2.16,0.49,1.13,1.03,0.39, unclassified
2835,-8.1,5.7,-4.6,0.29,2.25,0.54,1.08,1.08,0.39, unclassified
2848,-7.5,6.6,-4.2,0.20,2.45,0.49,0.98,1.08,0.29, unclassified
2862,-7.3,6.8,-3.7,0.15,2.60,0.54,0.93,1.08,0.24, unclassified
2875,-6.0,7.6,-2.5,0.05,2.70,0.49,0.83,1.18,0.15, unclassified
2888,-5.6,8.2,-1.9,0.05,2.65,0.49,0.73,1.23,0.10, unclassified
2902,-5.3,8.7,-1.6,0.05,2.65,0.44,0.73,1.27,0.10, unclassified
2914,-4.5,9.5,-1.3,0.05,2.55,0.49,0.69,1.32,0.10, unclassified
2926,-4.6,9.3,-1.2,0.00,2.55,0.54,0.78,1.32,0.10, unclassified
2940,-4.6,9.3,-1.3,0.05,2.45,0.64,0.78,1.32,0.10, unclassified
2953,-4.8,10.1,-1.1,0.00,2.35,0.64,0.83,1.32,0.15, unclassified
2965,-4.8,10.1,-1.1,0.00,2.21,0.64,0.73,1.32,0.10, unclassified
2977,-4.8,10.0,-1.1,-0.05,1.96,0.64,0.73,1.27,0.05, unclassified
2992,-4.9,10.0,-0.6,-0.05,1.86,0.69,0.83,1.32,0.05, unclassified
3004,-5.1,9.8,-0.4,-0.10,1.81,0.69,0.73,1.27,0.10, unclassified
3016,-5.3,9.5,-0.5,-0.05,1.71,0.59,0.78,1.37,0.05, unclassified
3030,-5.4,9.6,-0.5,-0.05,1.42,0.73,0.83,1.32,0.10, unclassified
3042,-5.6,9.8,-0.7,0.00,1.42,0.69,0.83,1.37,0.10, unclassified
3054,-5.9,10.0,-1.0,-0.05,1.42,0.73,0.93,1.37,0.20, unclassified
3066,-6.0,10.0,-1.1,-0.05,1.37,0.73,0.88,1.32,0.10, unclassified
3080,-6.1,10.0,-1.1,-0.10,1.32,0.69,0.88,1.32,0.10, unclassified
3092,-6.0,9.6,-1.0,-0.15,1.32,0.73,0.83,1.27,0.15, unclassified
3104,-5.9,9.3,-0.9,-0.15,1.37,0.69,0.93,1.23,0.05, unclassified
3118,-5.9,9.0,-0.8,-0.15,1.37,0.73,0.78,1.18,0.05, unclassified
3130,-5.5,8.7,-0.4,-0.15,1.47,0.54,0.83,1.13,0.05, unclassified
3142,-5.0,8.5,-0.2,-0.20,1.42,0.59,0.73,1.18,0.10, unclassified
3154,-4.7,8.3,-0.1,-0.20,1.52,0.64,0.73,1.13,0.05, unclassified
3167,-4.4,8.3,-0.1,-0.15,1.47,0.49,0.73,1.18,0.05, unclassified
3180,-4.2,8.1,-0.2,-0.24,1.57,0.54,0.69,1.13,0.05, unclassified
3192,-4.2,8.0,-0.3,-0.20,1.57,0.59,0.69,1.13,0.00, unclassified
3205,-4.3,8.1,-0.3,-0.15,1.52,0.59,0.83,1.03,0.10, unclassified
3218,-4.4,8.0,-0.3,-0.15,1.52,0.69,0.78,1.08,0.10, unclassified
3230,-4.6,8.1,-0.3,-0.20,1.57,0.64,0.78,1.18,0.05, unclassified
3243,-5.1,7.9,-0.7,-0.15,1.57,0.73,0.78,1.18,0.05, unclassified
3256,-5.1,7.7,-0.8,-0.05,1.47,0.69,0.78,1.08,0.10, unclassified
3269,-5.1,7.9,-0.8,-0.05,1.47,0.69,0.73,1.18,0.10, unclassified
3281,-4.9,8.0,-0.7,-0.10,1.42,0.64,0.78,1.18,0.05, unclassified
3294,-4.9,8.6,-0.8,0.00,1.42,0.64,0.83,1.27,0.05, unclassified
3307,-5.1,8.8,-1.2,0.00,1.42,0.64,0.78,1.32,0.15, unclassified
3319,-5.1,8.9,-1.4,0.00,1.42,0.64,0.83,1.32,0.15, unclassified
3333,-5.2,9.2,-1.6,0.00,1.42,0.73,0.83,1.32,0.15, unclassified
3346,-5.1,9.3,-1.6,0.00,1.42,0.59,0.73,1.27,0.10, unclassified
3359,-5.0,9.3,-1.5,0.00,1.47,0.64,0.78,1.27,0.05, unclassified
3372,-4.7,9.4,-1.2,0.00,1.47,0.64,0.83,1.27,0.10, unclassified
3384,-4.7,9.4,-1.1,0.05,1.47,0.59,0.83,1.23,0.05, unclassified
3398,-4.8,9.4,-1.1,0.10,1.42,0.59,0.83,1.27,0.10, unclassified
3410,-5.0,9.0,-0.9,0.05,1.42,0.59,0.78,1.23,0.05, unclassified
3424,-5.0,8.8,-0.9,0.05,1.37,0.64,0.83,1.23,0.10, unclassified
3437,-4.9,8.6,-0.8,0.05,1.47,0.49,0.73,1.13,0.05, unclassified
3450,-4.6,8.4,-0.6,0.05,1.42,0.59,0.73,1.18,0.05, unclassified
3463,-4.5,8.5,-0.5,0.10,1.37,0.64,0.78,1.18,0.15, unclassified
3475,-4.8,8.4,-0.8,0.10,1.32,0.59,0.78,1.18,0.05, unclassified
3489,-4.9,8.3,-0.9,0.15,1.32,0.59,0.83,1.18,0.10, unclassified
3502,-5.0,8.1,-0.7,0.15,1.27,0.64,0.78,1.13,0.05, unclassified
3514,-5.1,8.1,-0.5,0.05,1.27,0.64,0.83,1.08,0.00, unclassified
3526,-5.1,7.9,-0.5,0.10,1.32,0.59,0.83,1.08,0.05, unclassified
3539,-5.1,7.9,-0.4,0.15,1.18,0.69,0.83,1.18,0.05, unclassified
3553,-5.4,8.2,-0.3,0.15,1.23,0.73,0.83,1.18,0.05, unclassified
3565,-5.6,8.3,-0.3,0.15,1.18,0.69,0.93,1.13,0.10, unclassified
3577,-5.7,8.2,-0.6,0.15,1.27,0.69,0.88,1.13,0.10, unclassified
3591,-5.7,7.9,-0.8,0.15,1.23,0.73,0.78,1.23,0.05, unclassified
3603,-5.5,7.9,-0.7,0.15,1.23,0.59,0.73,1.18,-0.10, unclassified
3615,-5.3,8.1,-0.5,0.20,1.23,0.69,0.78,1.18,0.05, unclassified
3628,-5.3,8.1,-0.5,0.15,1.27,0.69,0.83,1.13,0.05, unclassified
3641,-5.4,8.4,-0.5,0.15,1.18,0.64,0.83,1.23,0.10, unclassified
3653,-5.8,8.3,-0.5,0.20,1.18,0.78,0.93,1.13,0.05, unclassified
3665,-6.0,8.0,-0.6,0.20,1.23,0.69,0.88,1.18,0.05, unclassified
3678,-6.1,7.9,-0.6,0.15,1.23,0.78,0.83,1.13,0.05, unclassified
3691,-5.9,7.9,-0.3,0.15,1.23,0.69,0.88,1.13,0.05, unclassified
3703,-5.8,8.0,-0.2,0.15,1.23,0.73,0.78,1.18,0.00, unclassified
3716,-5.7,8.1,-0.3,0.10,1.23,0.73,0.88,1.18,0.05, unclassified
3728,-5.6,8.3,-0.3,0.15,1.23,0.69,0.83,1.18,0.05, unclassified
3741,-5.7,8.3,-0.4,0.15,1.23,0.69,0.88,1.18,0.10, unclassified
3753,-5.8,8.3,-0.5,0.10,1.23,0.73,0.83,1.18,0.10, unclassified
3767,-5.7,8.2,-0.6,0.10,1.23,0.69,0.88,1.13,0.10, unclassified
3779,-5.7,8.2,-0.6,0.15,1.23,0.69,0.88,1.18,0.10, unclassified
