timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
11129,8.4,4.5,-0.7,0.1,0.88,-0.83,-0.59,0.83,0.05, idle
11142,8.4,4.4,-0.6,0.1,0.88,-0.73,-0.54,0.73,0.05, idle
11154,8.8,4.2,-0.5,0.1,0.88,-0.83,-0.59,0.78,0.1, idle
11167,8.8,3.9,-0.5,0.1,1.08,-0.73,-0.59,0.78,0.05, idle
11180,8.9,3.7,-0.5,0.1,1.03,-0.78,-0.54,0.73,0.15, idle
11192,8.8,3.6,-0.6,0.15,1.08,-0.83,-0.59,0.69,0.1, idle
11204,9.1,3.0,-1.0,0.1,1.08,-0.88,-0.54,0.73,0.15, idle
11218,9.1,2.8,-1.1,0.15,1.08,-0.78,-0.59,0.73,0.15, idle
11231,8.9,2.7,-1.4,0.2,0.98,-0.73,-0.54,0.78,0.15, idle
11243,8.7,2.8,-1.6,0.1,0.98,-0.73,-0.54,0.73,0.15, idle
11255,8.5,3.1,-1.8,0.1,0.93,-0.83,-0.64,0.88,0.2, idle
11270,8.6,3.3,-1.5,0.1,0.93,-0.78,-0.59,0.78,0.15, idle
11282,8.6,3.5,-1.3,0.1,0.88,-0.83,-0.59,0.78,0.1, idle
11294,9.0,3.5,-0.7,0.1,0.88,-0.83,-0.59,0.78,0.05, idle
11309,9.1,3.5,-0.6,0.1,0.78,-0.78,-0.59,0.78,0.1, idle
11322,9.1,3.6,-0.6,0.1,0.78,-0.78,-0.54,0.83,0.1, idle
11334,8.6,4.0,-1.0,0.15,0.83,-0.83,-0.54,0.88,0.15, idle
11346,8.5,4.2,-1.2,0.15,0.78,-0.78,-0.54,0.88,-0.1, idle
11361,8.3,4.4,-1.3,0.2,0.73,-0.73,-0.54,0.83,0.1, idle
11373,8.2,4.5,-1.4,0.15,0.78,-0.73,-0.59,0.93,0.1, idle
11385,8.2,4.4,-1.3,0.15,0.83,-0.73,-0.54,0.88,0.15, idle
11400,8.3,4.2,-1.2,0.1,0.88,-0.83,-0.59,0.83,0.05, idle
11412,8.6,4.0,-1.0,0.15,0.88,-0.73,-0.59,0.78,0.15, idle
11425,8.6,3.8,-0.9,0.2,0.88,-0.78,-0.54,0.78,0.1, idle
11438,8.6,3.5,-1.1,0.2,0.88,-0.83,-0.59,0.83,0.1, idle
11451,8.8,3.5,-1.2,0.2,0.88,-0.78,-0.54,0.78,0.1, idle
11463,8.7,3.8,-1.4,0.2,0.88,-0.69,-0.49,0.83,0.2, idle
11476,8.6,3.9,-1.3,0.2,0.88,-0.73,-0.54,0.88,0.1, idle
11489,8.6,3.8,-1.1,0.15,0.93,-0.78,-0.54,0.69,0.1, idle
11502,8.6,3.6,-1.1,0.15,0.98,-0.78,-0.59,0.78,0.1, idle
11514,8.7,3.1,-0.9,0.15,0.93,-0.78,-0.49,0.69,0.1, idle
