timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
105933,21.4,13.7,7.2,10.14,-6.76,-7.59,-0.64,2.55,1.23, high-cross
105947,15.3,21.3,-8.6,10.63,-6.42,-9.75,-0.05,2.45,1.91, high-cross
105960,10.9,21.3,-13.7,10.98,-5.1,-15.63,0.49,2.16,2.74, high-cross
105973,7.2,20.3,-19.7,10.88,-4.17,-19.11,2.35,1.71,4.17, high-cross
105987,-8.1,16.9,-37.6,10.34,-3.33,-22.93,3.68,1.42,5.05, high-cross
106000,-14.5,15.8,-39.1,9.36,-2.6,-26.95,5.24,1.57,6.17, high-cross
106014,-23.3,15.5,-39.0,4.7,-1.42,-37.93,6.32,2.7,5.98, high-cross
106027,-39.2,29.1,-39.1,0.64,-1.37,-43.71,4.8,4.26,2.3, high-cross
106041,-39.2,38.0,-39.1,-4.46,-1.23,-47.82,1.67,5.29,-1.81, high-cross
106054,-1.5,39.0,13.0,-90.75,123.33,-2.25,16.07,45.03,-4.65, high-cross
106066,20.3,33.7,20.2,-15.97,16.37,-9.36,2.6,3.33,6.86, high-cross
106080,-4.2,10.0,0.0,7.11,-43.22,-14.94,-6.76,-7.4,-1.27, high-cross
106093,26.3,9.3,-8.6,16.76,-17.49,-7.15,-0.93,10.34,-0.44, high-cross
106106,6.5,2.3,5.1,-1.18,13.87,-8.82,-2.45,5.44,4.8, high-cross
106119,35.3,-4.2,-10.3,-4.21,-0.64,-7.15,-1.18,1.18,7.64, high-cross
106132,37.3,-6.2,-19.9,1.91,-2.4,-5.93,-0.98,0.59,4.36, high-cross
106144,24.4,15.5,-23.9,8.43,1.42,-3.38,-1.08,3.28,3.04, high-cross
106158,15.4,26.2,-25.5,1.47,2.84,-3.09,-0.93,3.43,3.38, high-cross
106171,14.3,26.3,-24.8,0.05,2.79,-2.99,-0.69,2.55,4.21, high-cross
106183,13.3,17.2,-22.9,2.65,3.43,-2.89,-0.54,1.18,3.14, high-cross
106196,12.2,8.8,-24.7,3.82,4.12,-3.58,-0.83,0.44,1.81, high-cross
106210,11.6,-1.3,-26.1,-0.59,4.17,-4.07,-0.93,-0.24,0.78, high-cross
106223,10.7,-11.3,-25.6,-0.93,4.12,-4.51,-0.59,-1.42,-1.27, high-cross
106235,4.2,-21.0,-0.9,-0.2,3.77,-4.85,-0.34,-1.18,-2.35, high-cross
106250,0.4,-18.2,10.1,-0.69,1.52,-5.98,-0.39,-0.83,-3.19, high-cross
106263,-1.4,-9.7,24.7,-0.78,0.49,-6.08,0.54,-0.2,-3.77, high-cross
106275,-6.7,-6.8,33.2,-0.15,-0.29,-5.98,1.23,0.15,-3.77, high-cross
106290,-10.4,-1.8,35.0,1.18,-2.55,-5.34,1.71,0.54,-3.58, high-cross
106303,-17.4,1.5,35.6,1.81,-3.09,-5.05,1.81,0.24,-2.7, high-cross
106315,-18.9,3.9,28.4,2.5,-2.94,-4.9,1.62,-0.1,-1.62, high-cross
106329,-15.2,-3.0,15.7,3.38,-3.04,-4.56,1.62,-0.29,-0.69, high-cross
106342,-13.0,-4.8,7.4,4.41,-3.82,-2.84,1.91,-0.1,0.64, high-cross
106355,-14.3,-4.7,-2.2,4.46,-3.97,-1.91,1.86,0.0,0.83, high-cross
106368,-14.0,-6.4,-11.1,4.21,-3.68,-1.23,1.57,-0.2,0.83, high-cross
106381,-12.9,-6.8,-11.9,3.77,-3.04,-0.98,1.18,-0.29,0.24, high-cross
106393,-5.7,-12.4,-8.8,3.04,-1.57,-1.03,0.24,-0.73,-0.05, high-cross
106405,-2.8,-11.6,-4.6,2.79,-1.52,-0.83,0.24,-0.73,-0.64, high-cross
106419,-0.3,-7.0,-1.5,2.84,-1.67,-0.64,0.34,-0.54,-0.83, high-cross
106432,-0.5,-8.9,2.9,2.89,-1.76,-0.29,0.34,-0.39,-1.08, high-cross
106444,-1.7,-7.6,7.8,2.89,-1.57,-0.1,0.39,-0.44,-1.18, high-cross
106458,-1.8,-7.7,8.2,2.79,-1.37,-0.05,0.44,-0.49,-1.27, high-cross
106471,-2.0,-9.3,9.3,2.7,-1.08,0.05,0.54,-0.29,-1.18, high-cross
106483,-3.0,-9.0,9.7,2.6,-0.69,0.15,0.54,-0.05,-1.18, high-cross
106497,-3.2,-7.6,9.1,2.5,-0.64,0.15,0.49,-0.05,-1.32, high-cross
106510,-4.0,-6.8,10.9,2.45,-0.39,0.2,0.59,0.05,-1.37, high-cross
106523,-3.3,-2.6,10.8,2.3,-0.34,0.29,0.59,0.0,-1.42, high-cross
106535,-3.5,-3.5,11.8,2.11,0.0,0.34,0.54,0.05,-1.52, high-cross
106550,-3.8,-3.5,12.6,1.96,0.1,0.29,0.59,0.05,-1.62, high-cross
106562,-4.0,-3.6,13.5,1.91,0.29,0.44,0.59,-0.05,-1.47, high-cross
