timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
107812,-8.3,-3.8,5.8,0.73,0.34,0.98,1.08,0.05,-0.69, high-cross
107825,-8.4,-3.5,5.5,0.69,0.49,0.83,0.98,0.05,-0.73, high-cross
107838,-8.2,-3.9,5.7,0.44,0.59,0.83,0.93,-0.15,-0.78, high-cross
107851,-7.7,-4.8,5.9,0.44,0.69,0.93,0.88,-0.15,-0.73, high-cross
107864,-7.7,-5.7,6.0,0.39,0.83,0.78,0.88,-0.15,-0.64, high-cross
107876,-7.2,-7.8,5.4,0.34,0.88,0.83,0.93,-0.29,-0.78, high-cross
107889,-7.0,-7.8,5.8,0.29,1.03,0.78,0.78,-0.39,-0.98, high-cross
107901,-7.1,-6.8,7.4,0.15,1.13,0.69,0.73,-0.49,-1.27, high-cross
107914,-6.7,-8.0,9.0,0.05,1.27,0.44,0.59,-0.69,-1.57, high-cross
107927,-5.8,-9.8,11.0,-0.05,1.32,0.29,0.29,-0.88,-2.21, high-cross
107939,-3.0,-14.1,18.4,-0.05,1.08,0.05,0.24,-0.88,-2.6, high-cross
107953,-3.1,-13.5,21.1,0.15,0.78,-0.2,0.24,-1.03,-2.84, high-cross
107966,-3.3,-12.8,23.5,0.64,0.34,-0.44,0.1,-1.13,-2.89, high-cross
107978,-1.4,-13.3,24.6,1.27,-0.39,-0.59,0.2,-0.83,-2.99, high-cross
107992,-1.2,-13.6,25.5,2.94,-2.21,-0.98,0.05,-0.69,-2.84, high-cross
108005,-1.2,-13.5,26.2,3.77,-3.04,-1.23,-0.2,-0.49,-2.74, high-cross
108018,2.8,-14.2,23.9,4.56,-3.77,-1.62,-1.13,-0.24,-2.7, high-cross
108030,9.3,-9.1,25.2,5.34,-4.36,-2.6,-1.71,0.05,-2.35, high-cross
108045,19.0,-6.2,21.6,6.32,-5.34,-3.04,-2.4,0.39,-1.86, high-cross
108058,24.9,-5.2,20.6,6.57,-5.88,-3.72,-3.63,1.18,-1.81, high-cross
108070,34.8,-1.2,16.7,6.42,-6.61,-4.41,-4.02,2.35,-2.21, high-cross
108085,39.3,16.1,21.9,6.66,-9.02,-5.68,-3.97,5.24,-2.35, high-cross
108098,39.2,27.3,25.9,7.2,-10.0,-6.66,-2.65,6.17,-1.52, high-cross
108111,36.3,39.7,26.1,8.13,-10.98,-8.43,-1.37,7.35,-0.05, high-cross
108124,19.8,39.7,9.0,9.02,-10.63,-14.55,-0.1,7.5,2.74, high-cross
108138,10.4,39.7,-2.7,10.63,-9.6,-18.77,3.09,6.91,4.26, high-cross
108150,-22.0,39.7,-34.9,10.98,-8.09,-23.42,4.9,5.98,5.78, high-cross
108164,-32.9,39.7,-39.1,10.78,-5.93,-28.37,6.47,5.24,6.71, high-cross
108176,-39.2,39.7,-39.0,8.18,-1.37,-39.4,8.04,3.58,7.99, high-cross
108189,-39.2,39.7,-39.1,5.63,0.44,-45.47,7.84,3.04,7.45, high-cross
108203,-39.2,39.7,-39.1,2.01,2.94,-51.3,5.78,1.76,4.12, high-cross
108216,-39.2,38.6,-39.1,-2.5,5.39,-52.38,0.73,-0.34,-3.48, high-cross
108229,0.7,6.7,-9.4,25.97,28.96,-23.37,-48.71,-24.11,-87.46, high-cross
108242,4.0,14.6,24.5,17.35,-56.01,-7.25,3.97,-28.91,-8.87, high-cross
108257,18.4,-4.9,30.5,13.38,12.84,-6.37,-1.86,31.56,5.24, high-cross
108269,38.1,12.1,-19.9,-3.82,-6.22,-2.06,4.46,24.89,4.9, high-cross
108283,16.4,13.8,-12.0,-2.55,-31.6,-6.08,-0.73,0.29,4.46, high-cross
108297,10.3,11.6,6.6,4.56,-3.92,-8.13,-3.68,0.1,2.06, high-cross
108310,39.2,5.1,-3.7,3.97,7.64,-3.53,-2.79,4.02,-0.15, high-cross
108322,31.8,1.0,-7.0,-3.43,1.37,-2.94,-2.4,3.82,0.69, high-cross
108337,27.6,16.3,-17.4,-2.55,1.08,-2.01,0.0,3.33,5.63, high-cross
108349,16.9,27.4,-21.5,3.77,2.65,-1.96,-0.05,2.99,5.78, high-cross
108362,13.0,8.7,-21.9,3.23,4.7,-1.96,-0.69,1.67,3.92, high-cross
108375,14.5,3.6,-21.6,-0.24,5.44,-2.21,-0.93,-1.13,0.73, high-cross
108388,10.5,-12.3,-20.8,-0.98,6.22,-2.45,-0.44,-2.21,-0.34, high-cross
108400,4.2,-35.9,-11.9,-0.15,6.37,-2.94,0.34,-2.65,-0.83, high-cross
108413,-3.6,-37.2,-2.6,-0.15,3.19,-3.77,0.78,-2.4,-2.6, high-cross
108426,-10.3,-30.0,2.7,-1.42,2.16,-4.9,-0.05,-1.52,-4.31, high-cross
108439,-9.8,-28.5,25.5,-1.32,1.47,-5.78,0.2,-1.67,-4.9, high-cross
108452,-11.2,-15.4,34.0,0.59,-0.44,-6.17,0.88,-1.32,-4.12, high-cross
108466,-12.5,-1.4,37.5,0.64,-1.81,-5.78,2.65,1.13,-3.63, high-cross
108478,-24.1,5.7,37.1,0.93,-2.01,-6.03,2.3,1.62,-2.89, high-cross
108492,-25.0,0.5,31.3,1.67,-1.42,-6.08,2.11,0.69,-2.45, high-cross
108506,-20.3,-0.9,19.2,3.72,-1.32,-5.44,2.3,-0.59,-1.42, high-cross
108519,-22.3,0.7,14.8,4.75,-1.67,-4.85,2.35,-0.2,-0.1, high-cross
108532,-19.5,-4.0,7.0,5.68,-1.81,-4.02,2.25,-0.93,1.03, high-cross
108546,-18.6,-13.2,-9.6,6.27,-2.11,-2.25,1.96,-1.32,1.18, high-cross
108559,-16.5,-13.4,-13.5,5.98,-2.16,-1.62,1.71,-0.93,1.23, high-cross
108571,-12.6,-14.7,-17.1,5.29,-1.86,-1.32,1.27,-0.59,0.83, high-cross
108585,-9.6,-12.5,-14.1,4.65,-1.23,-0.78,0.59,-0.64,-0.05, high-cross
108598,-3.9,-9.2,-8.2,3.97,-1.13,-0.73,0.39,-0.78,-0.59, high-cross
108611,-1.8,-9.7,2.5,3.92,-1.27,-0.54,0.34,-0.49,-0.93, high-cross
108623,-1.8,-8.8,5.6,3.72,-1.32,-0.29,0.54,-0.24,-1.32, high-cross
108637,-1.9,-7.2,7.5,3.48,-1.08,0.1,0.54,-0.1,-1.32, high-cross
108649,-3.4,-5.8,11.1,3.04,-0.69,0.1,0.54,-0.1,-1.32, high-cross
108662,-3.8,-6.0,11.1,2.89,-0.44,0.05,0.54,0.0,-1.42, high-cross
