timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
95450,-5.9,7.7,-0.6,0.1,0.29,0.44,0.83,1.18,0.05, unclassified
95463,-5.1,7.5,-0.4,0.2,0.15,0.54,0.83,1.18,0.15, unclassified
95475,-5.4,8.2,-1.3,0.2,0.1,0.59,0.83,1.27,0.1, unclassified
95490,-5.4,8.7,-1.5,0.24,0.05,0.54,0.83,1.42,0.15, unclassified
95502,-5.0,10.2,-1.7,0.15,0.05,0.64,0.83,1.47,0.15, unclassified
95514,-4.9,11.0,-1.4,0.15,0.05,0.49,0.73,1.23,0.1, unclassified
95528,-4.8,10.5,-1.3,0.2,0.1,0.44,0.64,1.23,0.1, unclassified
95542,-4.5,9.6,-1.3,0.15,0.1,0.44,0.59,1.18,0.1, unclassified
95554,-3.0,7.4,-1.0,0.15,0.1,0.34,0.59,1.18,0.1, unclassified
95567,-2.8,7.4,-1.0,0.24,0.05,0.39,0.64,1.23,0.05, unclassified
95581,-3.0,7.4,-0.8,0.15,0.0,0.44,0.73,1.42,0.0, unclassified
